stock_id,stock_name,date,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
4417,金洲,2008-08-25,16.45,15.52,0.93,除權,16.6,14.45,15.5,15.52
4417,金洲,2009-08-13,12.9,12.29,0.61,除權,13.15,11.45,12.3,12.29
4417,金洲,2010-08-18,25.75,24.71,1.04,除權息,26.4,23.0,24.7,24.71
4417,金洲,2011-07-14,21.1,19.52,1.58,除權息,20.85,18.2,19.5,19.52
4417,金洲,2012-08-02,17.5,16.35,1.15,除權息,17.45,15.25,16.35,16.35
4417,金洲,2013-08-14,20.8,18.43,2.37,除權息,19.7,17.15,18.45,18.43
4417,金洲,2014-08-27,19.05,17.84,1.21,除權息,19.05,16.6,17.85,17.84
4417,金洲,2015-08-11,42.4,40.19,2.21,除權息,44.2,36.2,40.2,40.19
4417,金洲,2016-07-08,35.35,33.55,1.8,除息,36.9,30.2,33.55,33.55
4417,金洲,2017-07-25,37.9,35.0,2.9,除權息,38.5,31.5,35.0,35.0
4417,金洲,2018-07-04,34.0,32.2,1.8,除息,35.4,29.0,32.2,32.2
4417,金洲,2019-07-10,37.65,35.15,2.5,除息,38.65,31.65,35.15,35.15
4417,金洲,2020-07-13,32.85,30.85,2.0,除息,33.9,27.8,30.85,30.85
